text,artist
"Don't ya tell Henry  
Apple's got your fly.  
  
I went down to the river on a saturday morn  
A-lookin' around just to see who's born  
I found a little chicken down on his knees  
I went up and yelled to him  
""Please, please, please""  
He said, ""Don't ya tell Henry  
Don't ya tell Henry  
Don't ya tell Henry  
Apple's got your fly"".  
  
I went down to the corner at a-half past ten  
I's lookin' around, I wouldn't say when  
I looked down low, I looked above  
And who did I see but the one I love  
She said, ""Don't ya tell Henry  
Don't ya tell Henry  
Don't ya tell Henry  
Apple's got your fly"".  
  
Now, I went down to the beanery at half past twelve  
A-lookin' around just to see myself  
I spotted a horse and a donkey too  
I looked for a cow and I saw me a few  
The said, ""Don't ya tell Henry  
Don't ya tell Henry  
Don't ya tell Henry  
Apple's got your fly"".  
  
Now, I went down to the pumphouse the other night  
A-lookin around, it was outa sight  
I looked high and low for that big ol' tree  
I did go upstairs but I didn't see nobody but me  
I said, ""Don't ya tell Henry  
Don't ya tell Henry  
Don't ya tell Henry  
Apple's got your fly"".

",Bob Dylan
"Down along the cove,  
I spied my true love comin' my way.  
Down along the cove,  
I spied my true love comin' my way.  
I say, ""Lord, have mercy, mama,  
It sure is good to see you comin' today.""  
  
Down along the cove,  
I spied my little bundle of joy.  
Down along the cove,  
I spied my little bundle of joy.  
She said, ""Lord, have mercy, honey,  
I'm so glad you're my boy!""  
  
Down along the cove,  
We walked together hand in hand.  
Down along the cove,  
We walked together hand in hand.  
Ev'rybody watchin' us go by  
Knows we're in love, yes, and they understand.

",Bob Dylan
"Crash on the levee, mama,  
Water's gonna overflow,  
Swamp's gonna rise,  
No boat's gonna row.  
Now, you can train on down  
To Williams Point,  
You can bust your feet,  
You can rock this joint.  
But oh mama, ain't you gonna miss your best friend now?  
You're gonna have to find yourself  
Another best friend, somehow.  
  
Now, don't you try an' move me,  
You're just gonna lose.  
There's a crash on the levee  
And, mama, you've been refused.  
Well, it's sugar for sugar  
And salt for salt,  
If you go down in the flood,  
It's gonna be your own fault.  
Oh mama, ain't you gonna miss your best friend now?  
You're gonna have to find yourself  
Another best friend, somehow.  
  
Well, that high tide's risin',  
Mama, don't you let me down.  
Pack up your suitcase,  
Mama, don't you make a sound.  
Now, it's king for king,  
Queen for queen,  
It's gonna be the meanest flood  
That anybody's seen.  
Oh mama, ain't you gonna miss your best friend now?  
Yes, you're gonna have to find yourself  
Another best friend, somehow.

",Bob Dylan
"Well, I'm walkin' down the highway  
With my suitcase in my hand.  
Yes, I'm walkin' down the highway  
With my suitcase in my hand.  
Lord, I really miss my baby,  
She's in some far-off land.  
  
Well, your streets are gettin' empty,  
Lord, your highway's gettin' filled.  
And your streets are gettin' empty  
And your highway's gettin' filled.  
Well, the way I love that woman,  
I swear it's bound to get me killed.  
  
Well, I been gamblin' so long,  
Lord, I ain't got much more to lose.  
Yes, I been gamblin' so long,  
Lord, I ain't got much more to lose.  
Right now I'm havin' trouble,  
Please don't take away my highway shoes.  
  
Well, I'm bound to get lucky, baby,  
Or I'm bound to die tryin'.  
Yes, I'm a-bound to get lucky, baby,  
Lord, Lord I'm a-bound to die tryin'.  
Well, meet me in the middle of the ocean  
And we'll leave this ol' highway behind.  
  
Well, the ocean took my baby,  
My baby stole my heart from me.  
Yes, the ocean took my baby,  
My baby took my heart from me.  
She packed it all up in a suitcase,  
Lord, she took it away to Italy, Italy.  
  
So, I'm a-walkin' down your highway  
Just as far as my poor eyes can see.  
Yes, I'm a-walkin' down your highway  
Just as far as my eyes can see.  
From the Golden Gate Bridge  
All the way to the Statue of Liberty.

",Bob Dylan
"The light  
In this place  
Is really bad  
Like being  
In the bottom  
Of a stream  
Any minute now  
I'm expecting  
To wake up  
From a dream  
Miss so much  
The softest touch  
Like the grave  
Of some child child  
Who neither wept  
Nor smiled  
I'm hiding my faith  
In the rain  
I've been  
Dreamin' of you  
That's all I do  
And it's  
Driving me insane  
  
Somewhere dawn  
Is breaking  
Light is streaking  
Across the floor  
Church bells  
Are ringing  
I wonder who  
They're ringing for  
Travel under any star  
You'll see me  
Wherever you are  
  
The shadowy past  
Is so vague and so vast  
I'm sleeping  
In the balance of pain  
I've been dreamin' of you  
That's all I do  
But it's  
Driving me insane  
  
Maybe they'll get me  
Maybe they won't  
But whatever  
It won't be tonight  
I wish your hand  
Was in mine right now  
We could go  
Where the moon is wide  
  
For years  
They had me  
Locked in a cage  
Then they threw me  
Onto the stage  
Somethings  
Just last longer  
Then you  
Thought they would  
And they never  
Ever explain  
I'm dreamin' of you  
That's all I do  
And it's  
Driving me insane  
  
Well  
I eat when I'm hungry  
Drink when I'm dry  
Live my life  
On the square  
Even if the flesh  
Falls off my face  
It won't matter as long  
As you're there  
  
Feel like  
A ghost in love  
Underneath  
The heavens above  
Feel further away  
Then I ever did before  
Feel further  
Than I can take  
Dreamin' of you  
That's all I do  
But it's  
Driving me insane  
  
Everything in the way  
Is so shy like the day  
In queer and unusual form  
Spirals of golden haze here  
In there in a blaze  
Like beams of light  
In a star  
  
Maybe you're here  
Or maybe you weren't  
Maybe you  
Touched somebody  
And got burned  
The silent sun  
Has got me on the run  
Burning a hole  
In my brain  
I'm dreamin' of you  
That's all I do  
But it's  
Driving me insane

",Bob Dylan
"I didn't know that you'd be leavin'  
Or who you thought you were talkin' to.  
I figure maybe we're even  
Or maybe I'm one up on you.  
  
I send you all my money  
Just like I did before.  
I tried to reach you honey,  
But you're driftin' too far from shore.  
  
Driftin' too far from shore  
Driftin' too far from shore  
Driftin' too far from shore  
Driftin' too far from shore  
  
I ain't gonna get lost in this current,  
I don't like playing cat and mouse.  
No gentleman likes making love to a servant.  
Especially when he's in his father's house.  
  
I never could guess your weight, baby,  
Never needed to call you my whore.  
I always thought you were straight, baby,  
But you're driftin' too far from shore.  
  
Driftin' too far from shore  
Driftin' too far from shore  
Driftin' too far from shore  
Driftin' too far from shore  
  
Well these times and these tunnels are haunted,  
The bottom of the barrel is too.  
I waited years sometimes for what I wanted.  
Everybody can't be as lucky as you.  
  
Never no more do I wonder,  
Why you don't never play with me any more.  
At any moment you could go under,  
Cause you're driftin' too far from shore.  
  
Driftin' too far from shore  
Driftin' too far from shore  
Driftin' too far from shore  
Driftin' too far from shore  
  
You and me we had completeness,  
I give you all of what I could provide  
We weren't on the wrong side, sweetness,  
We were the wrong side.  
  
I've already ripped out the phones, honey.  
You can't walk the streets in a war.  
I can finish this alone, honey,  
You're driftin' too far from shore.

",Bob Dylan
"Listen to that Duquesne whistle blowing  
Blowing like it's gonna sweep my world away  
I wanna stop at Carmangale and keep on going  
That Duquesne train gon' rock me night and day  
  
You say I'm a gambler, you say I'm a pimp  
But I ain't neither one  
  
Listen to that Duquesne whistle blowing  
Sounding like it's on a final run  
  
Listen to that Duquesne whistle blowing  
Blowing like she never blowed before  
Little light blinking, red light glowing  
Blowing like she's at my chamber door  
  
You smiling through the fence at me  
Just like you always smiled before  
  
Listen to that Duquesne whistle blowing  
Blowing like she ain't gon' blow no more  
  
Can't you hear that Duquesne whistle blowing?  
Blowing like the sky's gonna blow apart  
You're the only thing alive that keeps me going  
You're like a time bomb in my heart  
  
I can hear a sweet voice steadily calling  
Must be the mother of our Lord  
  
Listen to that Duquesne whistle blowing  
Blowing like my woman's on board  
  
Listen to that Duquesne whistle blowing  
Blowing like it's gon' blow my blues away  
You old rascal, I know exactly where you're going  
I'll lead you there myself at the break of day  
  
I wake up every morning with that woman in my bed  
Everybody telling me she's gone to my head  
  
Listen to that Duquesne whistle blowing  
Blowing like it's gon' kill me dead  
  
Can't you hear that Duquesne whistle blowing?  
Blowing through another no good town  
  
The lights on my native land are glowing  
I wonder if they'll know me next time 'round  
I wonder if that old oak tree's still standing  
That old oak tree, the one we used to climb  
  
Listen to that Duquesne whistle blowing  
Blowing like she's blowing right on time

",Bob Dylan
"In the early morning rain with a dollar in my hand  
And an aching in my heart and my pockets full of sand  
I'm a long way from home and I miss my loved one so  
In the early morning rain with nowhere to go.  
  
Cut on runway number nine, big 707 set to go  
I'm stuck here on the ground, where the cold winds blow  
The liquor tasted good and the women all were fast  
There she goes, my friend, she's rolling down at last.  
  
Hear the mighty engines roar, see the silver bird on high  
She's away and westward bound, far above the clouds she'll fly  
Where the morning rain don't fall and the sun always shines  
She'll be flying over my home in about three hours time.  
  
This old airport's got me down, it's no earthly good to me  
Because I'm stuck here on the ground, cold and drunks as I might be  
You can't hop a jet plane like you can a freight train  
So I'd best be on my way in the early morning rain.

",Bob Dylan
"All the early Roman kings  
In their sharkskin suits  
Bow ties and buttons  
High top boots  
Drivin' the spikes in  
Blazin' the rails  
Nailed in their coffins  
In top hats and tails  
  
Fly away, little bird  
Fly away, flap your wings  
Fly by night  
Like the early Roman kings  
  
All the early Roman kings  
In the early, early morn  
Coming down the mountain  
Distributing the corn  
Speeding through the forest  
Racing down the track  
You try to get away  
They drag you back  
  
Tomorrow is Friday  
We'll see what it brings  
Everybody's talking  
'Bout the early Roman kings  
  
They're peddlers and they're meddlers  
They buy and they sell  
They destroyed your city  
They'll destroy you as well  
They're lecherous and treacherous  
Hell-bent for leather  
Each of 'em bigger  
Than all men put together  
  
Sluggers and muggers  
Wearing fancy gold rings  
All the women goin' crazy  
For the early Roman kings  
  
I can dress up your wounds  
With a blood-clotted rag  
I ain't afraid to make love  
To a bitch or a hag  
If you see me comin'  
And you're standing there  
Wave your handkerchief  
In the air  
  
I ain't dead yet  
My bell still rings  
I keep my fingers crossed  
Like them early Roman kings  
  
I can strip you of life  
Strip you of breath  
Ship you down  
To the house of death  
One day  
You will ask for me  
There'll be no one else  
That you'll wanna see  
  
Bring down my fiddle  
Tune up my strings  
I'm gonna break it wide open  
Like the early Roman kings  
  
I was up on black mountain  
The day Detroit fell  
They killed 'em all off  
And they sent 'em to hell  
Ding dong daddy  
You're coming up short  
Gonna put you on trial  
In a Sicilian court  
  
I've had my fun  
I've had my flings  
Gonna shake 'em all down  
Like the early Roman kings

",Bob Dylan
"Take a silver dollar and put it in your pocket,  
Never let it slip away.  
Always be a man, not a boy gone astray.  
When ya get half cra-zy from the August heat  
Or on a frozen, rotted road  
With no one to complain to about your achin' feet.  
  
[Chorus:]  
You're gonna walk that endless highway,  
Walk that high-way till you die.  
All you children goin' my way,  
Better tell your home-life sweet goodbye.  
  
When I see a detour up ahead,  
Well, I leave it far behind,  
Who knows what you're apt to find there.  
With the cost of livin, and the price of dyin',  
Well it look like t'me this time I wont be buyin'  
  
[Chorus]  
  
When they get a scapegoat by the throat,  
it's hard labour and cold beans.  
If ya get away real quick,  
You'll be eatin from the poison peanut machine.  
Well, I sing by night, wander by day.  
I'm on the road and it looks like I'm here to stay.  
  
[Chorus]

",Bob Dylan
"I sang the song slowly  
As she stood in the shadows  
She stepped to the light  
As my silver strings spun  
She called with her eyes  
To the tune I's a-playin'  
But the song it was long  
And I'd only begun  
  
Through a bullet of light  
Her face was reflectin'  
The fast fading words  
That rolled from my tongue  
With a long-distance look  
Her eyes was on fire  
But the song it was long  
And there was more to be sung.  
  
My eyes danced a circle  
Across her clear outline  
With her head tilted sideways  
She called me again  
As the tune drifted out  
She breathed hard through the echo  
But the song it was long  
And it was far to the end  
  
I glanced at my guitar  
And played it pretendin'  
That of all the eyes out there  
I could see none  
As her thoughts pounded hard  
Like the pierce of an arrow  
But the song it was long  
And it had to get done  
  
As the tune finally folded  
I laid down the guitar  
Then looked for the girl  
Who'd stayed for so long  
But her shadow was missin'  
For all of my searchin'  
So I picked up my guitar  
And began the next song

",Bob Dylan
"The eastern world it is explodin'  
Violence flarin', bullets loadin'  
You're old enough to kill but not for votin'  
You don't believe in war, what's that gun you're totin'  
And even the Jordan river has bodies floatin'  
  
But you tell me over and over and over again my friend  
Ah, you don't believe we're on the eve of destruction  
  
Don't you understand, what I'm trying to say?  
Can't you feel the fears that I'm feeling today?  
If the button is pushed, there's no running away  
There'll be no one to save with the world in a grave  
Take a look around you, boy, it's bound to scare you, boy  
  
And you tell me over and over and over again my friend  
Ah, you don't believe we're on the eve of destruction  
  
Yeah, my blood's so mad, feels like coagulatin'  
I'm sittin' here, just contemplatin'  
I can't twist the truth, it knows no regulation  
Handful of Senators don't pass legislation  
And marches alone can't bring integration  
When human respect is disintegratin'  
This whole crazy world is just too frustratin'  
  
And you tell me over and over and over again my friend  
Ah, you don't believe we're on the eve of destruction  
  
Think of all the hate there is in Red China  
Then take a look around to Selma, Alabama  
Ah, you may leave here, for four days in space  
But when your return, it's the same old place  
The poundin' of the drums, the pride and disgrace  
You can bury your dead, but don't leave a trace  
Hate your next-door-neighbor, but don't forget to say grace  
  
And you tell me over and over and over and over again my friend  
You don't believe we're on the eve of destruction  
You don't believe we're on the eve of destruction

",Bob Dylan
"In the time of my confession, in the hour of my deepest need  
When the pool of tears beneath my feet floods every newborn seed  
There's a dying voice within me reaching out somewhere  
Toiling in the danger and the morals of despair  
  
Don't have the inclination to look back on any mistake  
Like Cain, I now behold this chain of events that I must break  
In the fury of the moment I can see the Master's hand  
In every leaf that trembles, in every grain of sand  
  
Oh, the flowers of indulgence and the weeds of yesteryear  
Like criminals, they have choked the breath of conscience and good cheer  
The sun beams down upon the steps of time to light the way  
To ease the pain of idleness and the memory of decay  
  
I gaze into the doorway of temptation's angry flame  
And every time I pass that way I'll always hear my name  
Then onward in my journey I come to understand  
That every hair is numbered like every grain of sand  
  
I have gone from rags to riches in the sorrow of the night  
In the violence of a summer's dream, in the chill of a wintry light  
In the bitter dance of loneliness fading into space  
In the broken mirror of innocence on each forgotten face  
  
I hear the ancient footsteps like the motion of the sea  
Sometimes I turn, there's someone there, other times it's only me  
I am hanging in the balance of the reality of man  
Like every sparrow falling, like every grain of sand

",Bob Dylan
"Broken lines, broken strings,  
Broken threads, broken springs,  
Broken idols, broken heads,  
People sleeping in broken beds.  
Ain't no use jiving  
Ain't no use joking  
Everything is broken.  
  
Broken bottles, broken plates,  
Broken switches, broken gates,  
Broken dishes, broken parts,  
Streets are filled with broken hearts.  
Broken words never meant to be spoken,  
Everything is broken.  
  
Bridge: Seem like every time you stop and turn around  
Something else just hit the ground  
  
Broken cutters, broken saws,  
Broken buckles, broken laws,  
Broken bodies, broken bones,  
Broken voices on broken phones.  
Take a deep breath, feel like you're chokin',  
Everything is broken.  
  
Bridge: Every time you leave and go off someplace  
Things fall to pieces in my face  
  
Broken hands on broken ploughs,  
Broken treaties, broken vows,  
Broken pipes, broken tools,  
People bending broken rules.  
Hound dog howling, bull frog croaking,  
Everything is broken.

",Bob Dylan
"Oh it's fare thee well my darlin' true,  
I'm leavin' in the first hour of the morn.  
I'm bound off for the bay of Mexico  
Or maybe the coast of Californ.  
So it's fare thee well my own true love,  
We'll meet another day, another time.  
It ain't the leavin'  
That's a-grievin' me  
But my true love who's bound to stay behind.  
  
Oh the weather is against me and the wind blows hard  
And the rain she's a-turnin' into hail.  
I still might strike it lucky on a highway goin' west,  
Though I'm travelin' on a path beaten trail.  
So it's fare thee well my own true love,  
We'll meet another day, another time.  
It ain't the leavin'  
That's a-grievin' me  
But my true love who's bound to stay behind.  
  
I will write you a letter from time to time,  
As I'm ramblin' you can travel with me too.  
With my head, my heart and my hands, my love,  
I will send what I learn back home to you.  
So it's fare thee well my own true love,  
We'll meet another day, another time.  
It ain't the leavin'  
That's a-grievin' me  
But my true love who's bound to stay behind.  
  
I will tell you of the laughter and of troubles,  
Be them somebody else's or my own.  
With my hands in my pockets and my coat collar high,  
I will travel unnoticed and unknown.  
So it's fare thee well my own true love,  
We'll meet another day, another time.  
It ain't the leavin'  
That's a-grievin' me  
But my true love who's bound to stay behind.  
  
I've heard tell of a town where I might as well be bound,  
It's down around the old Mexican plains.  
They say that the people are all friendly there  
And all they ask of you is your name.  
So it's fare thee well my own true love,  
We'll meet another day, another time.  
It ain't the leavin'  
That's a-grievin' me  
But my true love who's bound to stay behind.

",Bob Dylan
"Farewell Angelina  
The bells of the crown  
Are being stolen by bandits  
I must follow the sound  
The triangle tingles  
And the trumpet play slow  
Farewell Angelina  
The sky is on fire  
And I must go.  
  
There's no need for anger  
There's no need for blame  
There's nothing to prove  
Ev'rything's still the same  
Just a table standing empty  
By the edge of the sea  
Farewell Angelina  
The sky is trembling  
And I must leave.  
  
The jacks and queens  
Have forsaked the courtyard  
Fifty-two gypsies  
Now file past the guards  
In the space where the deuce  
And the ace once ran wild  
Farewell Angelina  
The sky is folding  
I'll see you in a while.  
  
See the cross-eyed pirates sitting  
Perched in the sun  
Shooting tin cans  
With a sawed-off shotgun  
And the neighbors they clap  
And they cheer with each blast  
Farewell Angelina  
The sky's changing color  
And I must leave fast.  
  
King Kong, little elves  
On the rooftoops they dance  
Valentino-type tangos  
While the make-up man's hands  
Shut the eyes of the dead  
Not to embarrass anyone  
Farewell Angelina  
The sky is embarrassed  
And I must be gone.  
  
The machine guns are roaring  
The puppets heave rocks  
The fiends nail time bombs  
To the hands of the clocks  
Call me any name you like  
I will never deny it  
Farewell Angelina  
The sky is erupting  
I must go where it's quiet.

",Bob Dylan
"Father of night, Father of day,  
Father, who taketh the darkness away,  
Father, who teacheth the bird to fly,  
Builder of rainbows up in the sky,  
Father of loneliness and pain,  
Father of love and Father of rain.  
  
Father of day, Father of night,  
Father of black, Father of white,  
Father, who build the mountain so high,  
Who shapeth the cloud up in the sky,  
Father of time, Father of dreams,  
Father, who turneth the rivers and streams.  
  
Father of grain, Father of wheat,  
Father of cold and Father of heat,  
Father of air and Father of trees,  
Who dwells in our hearts and our memories,  
Father of minutes, Father of days,  
Father of whom we most solemnly praise.

",Bob Dylan
"I hear that train a-rolling, it's a-rolling round the bend  
I ain't seen the sunshine since I don't know when  
I'm stucked in Folsom Prison and time keeps dragging on  
And I hear that whistle blowing all down to San Antone  
  
When I was just a baby my momma told me: son  
Always be a good boy, don't ever play with guns  
But I shot a man in Reno just to watch him die  
When I hear that train a-pulling I hang my head and cry  
  
I bet there's rich folks eating in their fancy dining cars  
They're probably drinking coffee and smoking big cigars  
But I know I had it coming, I know I can't be free  
But the people keep a-moving, and that's what tortures me  
  
If they'd free me from this prison, if that railroad train was mine  
You bet I moved it on a little further down the line  
Far from Folsom Prison that's where I long to stay  
And I'd let that lonesome whistle blow my blues away

",Bob Dylan
"Like the lion tears the flesh off of a man  
So can a woman who passes herself off as a male  
They sang ""Danny Boy"" at his funeral and the Lord's Prayer  
Preacher talking 'bout Christ betrayed  
It's like the earth just opened and swallowed him up  
He reached too high, was thrown back to the ground  
You know what they say about bein' nice to the right people on the way up  
Sooner or later you gonna meet them comin' down  
  
Well, there ain't no goin' back when your foot of pride come down  
Ain't no goin' back  
  
Hear ya got a brother named James, don't forget faces or names  
Sunken cheeks and his blood is mixed  
He looked straight into the sun and said revenge is mine  
But he drinks, and drinks can be fixed  
Sing me one more song, about ya love me to the moon and the stranger  
And your fall by the sword love affair with Erroll Flynn  
In these times of compassion when conformity's in fashion  
Say one more stupid thing to me before the final nail is driven in.  
  
Well, there ain't no goin' back when your foot of pride come down  
Ain't no goin' back  
  
There's a retired businessman named Red, cast down from heaven and he's out of
his head  
He feeds off of everyone that he can touch  
He said he only deals in cash or sells tickets to a plane crash  
He's not somebody that you play around with much  
Miss Delilah is his, a Philistine is what she is  
She'll do wondrous works with your fate  
Feed you coconut bread, spice buns in your bed  
If you don't mind sleepin' with your head face down in a grave.  
  
Well, there ain't no goin' back when your foot of pride come down  
Ain't no goin' back  
  
Well they'll choose a man for you to meet tonight  
You'll play the fool and learn how to walk through doors  
How to enter into the gates of paradise  
No, how to carry a burden too heavy to be yours  
Yeah, from the stage they'll be tryin' to get water outta rocks  
A whore will pass the hat, collect a hundred grand and say thanks  
They like to take all this money from sin, build big universities to study in  
Sing ""Amazing Grace"" all the way to the Swiss banks  
  
Well, there ain't no goin' back when your foot of pride come down  
Ain't no goin' back  
  
They got some beautiful people out there, man  
They can be a terror to your mind and show you how to hold your tongue  
They got mystery written all over their forehead  
They kill babies in the crib and say only the good die young  
They don't believe in mercy  
Judgment on them is something that you'll never see  
They can exalt you up or bring you down main route  
Turn you into anything that they want you to be  
  
Well, there ain't no goin' back when your foot of pride come down  
Ain't no goin' back  
  
Yes, I guess I loved him too  
I can still see him in my mind climbin' that hill  
Did he make it to the top, well he probably did and dropped  
Struck down by the strength of the will  
Ain't nothin' left here partner, just the dust of a plague that has left this
whole town afraid  
From now on, this'll be where you're from  
Let the dead bury the dead. Your time will come  
Let hot iron blow as he raised the shade  
  
Well, there ain't no goin' back when your foot of pride come down  
Ain't no goin' back

",Bob Dylan
"May God bless and keep you always  
May your wishes all come true  
May you always do for others  
And let others do for you  
May you build a ladder to the stars  
And climb on every rung  
May you stay forever young  
Forever young, forever young  
May you stay forever young.  
  
May you grow up to be righteous  
May you grow up to be true  
May you always know the truth  
And see the lights surrounding you  
May you always be courageous  
Stand upright and be strong  
May you stay forever young  
Forever young, forever young  
May you stay forever young.  
  
May your hands always be busy  
May your feet always be swift  
May you have a strong foundation  
When the winds of changes shift  
May your heart always be joyful  
And may your song always be sung  
May you stay forever young  
Forever young, forever young  
May you stay forever young.

",Bob Dylan
"Forgetful heart  
Lost your power of recall  
Every little detail  
You don't remember at all  
The times we knew  
Who would remember better than you?  
  
Forgetful heart  
We laughed and had a good time, you and I  
It's been so long  
Now you're content to let the days go by  
When you were there  
You were the answer to my prayer  
  
Forgetful heart  
We loved with all the love that life can give  
What can I say?  
Without you it's so hard to live  
Can't take much more  
Why can't we love like we did before?  
  
Forgetful heart  
Like a walking shadow in my brain  
All night long  
I lay awake and listen to the sound of pain  
The door has closed forevermore  
If indeed there ever was a door

",Bob Dylan
"Frog went a-courtin', and he did ride, Uh-huh,  
Frog went a-courtin', and he did ride, Uh-huh,  
Frog went a-courtin', and he did ride.  
With a sword and a pistol by his side, Uh-huh.  
  
Well he rode up to Miss Mousey's door, Uh-huh,  
Well he rode up to Miss Mousey's door, Uh-huh,  
Well he rode up to Miss Mousey's door.  
Gave three loud raps and a very big roar, Uh-huh.  
  
Said, ""Miss Mouse, are you within?"" Uh-huh,  
Said he, ""Miss Mouse, are you within?"" Uh-huh,  
Said, ""Miss Mouse, are you within?""  
""Yes, kind sir, I sit and spin,"" Uh-huh.  
  
He took Miss Mousey on his knee, Uh-huh,  
Took Miss Mousey on his knee, Uh-huh,  
Took Miss Mousey on his knee.  
Said, ""Miss Mousey, will you marry me?"" Uh-huh.  
  
""Without my uncle Rat's consent, Uh-huh  
""Without my uncle Rat's consent, Uh-huh  
""Without my uncle Rat's consent.  
I wouldn't marry the president, Uh-huh  
  
Uncle Rat laughed and he shook his fat sides, Uh-huh,  
Uncle Rat laughed and he shook his fat sides, Uh-huh,  
Uncle Rat laughed and he shook his fat sides,.  
To think his niece would be a bride, Uh-huh.  
  
Uncle Rat went runnin' downtown, Uh-huh,  
Uncle Rat went runnin' downtown, Uh-huh,  
Uncle Rat went runnin' downtown.  
To buy his niece a wedding gown, Uh-huh  
  
Where shall the wedding supper be? Uh-huh,  
Where shall the wedding supper be? Uh-huh,  
Where shall the wedding supper be?  
Way down yonder in a hollow tree, Uh-huh  
  
What should the wedding supper be? Uh-huh,  
What should the wedding supper be? Uh-huh,  
What should the wedding supper be?  
Fried mosquito in a black-eye pea, Uh-huh.  
  
Well, first to come in was a flyin' moth, Uh-huh,  
First to come in was a flyin' moth, Uh-huh,  
First to come in was a flyin' moth.  
She laid out the table cloth, Uh-huh.  
  
Next to come in was a juney bug, Uh-huh,  
Next to come in was a juney bug, Uh-huh,  
Next to come in was a juney bug.  
She brought the water jug, Uh-huh.  
  
Next to come in was a bumbley bee, Uh-huh  
Next to come in was a bumbley bee, Uh-huh  
Next to come in was a bumbley bee.  
Sat mosquito on his knee, Uh-huh.  
  
Next to come in was a broken black flea, Uh-huh,  
Next to come in was a broken black flea, Uh-huh,  
Next to come in was a broken black flea.  
Danced a jig with the bumbley bee, Uh-huh.  
  
Next to come in was Mrs. Cow, Uh-huh,  
Next to come in was Mrs. Cow, Uh-huh,  
Next to come in was Mrs. Cow.  
She tried to dance but she didn't know how, Uh-huh.  
  
Next to come in was a little black tick, Uh-huh,  
Next to come in was a little black tick, Uh-huh,  
Next to come in was a little black tick.  
She ate so much she made us sick, Uh-huh.  
  
Next to come in was a big black snake, Uh-huh,  
Next to come in was a big black snake, Uh-huh,  
Next to come in was a big black snake.  
Ate up all of the wedding cake, Uh-huh.  
  
Next to come was the old gray cat, Uh-huh,  
Next to come was the old gray cat, Uh-huh,  
Next to come was the old gray cat.  
Swallowed the mouse and ate up the rat, Uh-huh.  
  
Mr. Frog went a-hoppin' up over the brook, Uh-huh,  
Mr. Frog went a-hoppin' up over the brook, Uh-huh,  
Mr. Frog went a-hoppin' up over the brook.  
A lily-white duck come and swallowed him up, Uh-huh.  
  
A little piece of cornbread layin' on a shelf, Uh-huh,  
A little piece of cornbread layin' on a shelf, Uh-huh,  
A little piece of cornbread layin' on a shelf.  
If you want anymore, you can sing it yourself, Uh-huh.

",Bob Dylan
"I got this graveyard woman, you know she keeps my kids  
But my soulful mama, you know she keeps me hid  
She's a junkyard angel and she always gives me the bread  
Well, if I go down dyin', you know she's bound to put a blanket on my bed  
  
Well, when the pipeline gets broken and I'm lost on the river bridge  
I'm all cracked up on the highway and in the water's edge  
And then she comes down the thruway, ready to sew me up with a thread  
Well, if I go down dyin', you know she's bound to put a blanket on my bed  
  
Well, she don't make me nervous, she don't talk too much  
She walks like Bo Diddley and she don't need no crutch  
She keeps this four-ten all loaded with lead  
Well, if I go down dyin', you know she's bound to put a blanket on my bed  
  
Well, you know I need a steam shovel, mama, to keep away the dead  
I need a dump truck, baby, to unload my head  
She brings me everything and more, and just like I said  
Well, if I go down dyin', you know she's bound to put a blanket on my bed

",Bob Dylan
"Full moon and empty arms  
The moon is there for us to share  
But where are you?  
  
A night like this  
Could weave a memory  
And every kiss  
Could start a dream for two  
  
Full moon and empty arms  
Tonight I'll use the magic moon to wish upon  
And next full moon  
If my one wish comes true  
My empty arms will be filled with you  
  
Full moon and empty arms  
Tonight I'll use the magic moon to wish upon  
And next full moon  
If my one wish comes true  
My empty arms will be filled with you

",Bob Dylan
"Of war and peace the truth just twists  
Its curfew gull just glides  
Upon four-legged forest clouds  
The cowboy angel rides  
With his candle lit into the sun  
Though its glow is waxed in black  
All except when 'neath the trees of Eden  
  
The lamppost stands with folded arms  
Its iron claws attached  
To curbs 'neath holes where babies wail  
Though it shadows metal badge  
All and all can only fall  
With a crashing but meaningless blow  
No sound ever comes from the Gates of Eden  
  
The savage soldier sticks his head in sand  
And then complains  
Unto the shoeless hunter who's gone deaf  
But still remains  
Upon the beach where hound dogs bay  
At ships with tattooed sails  
Heading for the Gates of Eden  
  
With a time-rusted compass blade  
Aladdin and his lamp  
Sits with Utopian hermit monks  
Side saddle on the Golden Calf  
And on their promises of paradise  
You will not hear a laugh  
All except inside the Gates of Eden  
  
Relationships of ownership  
They whisper in the wings  
To those condemned to act accordingly  
And wait for succeeding kings  
And I try to harmonize with songs  
The lonesome sparrow sings  
There are no kings inside the Gates of Eden  
  
The motorcycle black Madonna  
Two-wheeled gypsy queen  
And her silver-studded phantom cause  
The gray flannel dwarf to scream  
As he weeps to wicked birds of prey  
Who pick up on his bread crumb sins  
And there are no sins inside the Gates of Eden  
  
The kingdoms of experience  
In the precious wind they rot  
While paupers change possessions  
Each one wishing for what the other has got  
And the princess and the prince  
Discuss what's real and what is not  
It doesn't matter inside the Gates of Eden  
  
The foreign sun, it squints upon  
A bed that is never mine  
As friends and other strangers  
From their fates try to resign  
Leaving men wholly, totally free  
To do anything they wish to do but die  
And there are no trials inside the Gates of Eden  
  
At dawn my lover comes to me  
And tells me of her dreams  
With no attempts to shovel the glimpse  
Into the ditch of what each one means  
At times I think there are no words  
But these to tell what's true  
And there are no truths outside the Gates of Eden

",Bob Dylan
